96N0199	36.286	-121.842
96N0201	36.286	-121.842
13N0642	35.894	-121.074
07N14023	40.658	-122.96
04N0856	41.47	-120.54
07N33734	40.693	-122.856
08N16426	40.745	-123.066
10N11158	35.894	-121.074
04N0857	41.47	-120.54
96N0194	36.286	-121.842
96N0203	36.286	-121.842
05N4614	41.47	-120.54
08N20367	42.026	-122.1
01N7140	37.973	-119.111
02N8193	37.619	-121.202
07N14018	40.721	-122.804
12N1643	35.894	-121.074
10N1144	42.026	-122.1
02N8250	40.494	-122.479
97N5614	39.357	-122.511
99N8685	38.062	-122.405
99N8683	38.062	-122.405
95N0105	41.293	-123.547
97N5611	39.357	-122.511
97N5610	39.357	-122.511
00N5233	36.139	-114.426
00N6660	37.704	-119.752
06N0831	42.026	-122.1
96N0028	40.931	-122.475
04N7529	37.756	-119.752
09N17715	37.756	-119.752
03N4119	36.799	-118.599
07N31230	40.721	-122.804
00N6653	37.756	-119.752
01N0720	36.799	-118.599
09N15228	40.675	-123.284
08N16831	40.693	-122.856
06N4712	40.643	-122.96
05N4606	41.47	-120.54
09N12590	37.0	-116.73
05N6341	37.704	-119.752
06N9208	35.674	-118.299
08N02682	37.0	-116.73
97N5616	39.357	-122.511
02N8253	40.492	-122.493
09N12593	37.0	-116.73
10N12178	37.0	-116.73
04N7366	34.172	-114.283
97N5409	37.372	-117.985
10N14690	36.799	-118.599
18N03562	35.668	-118.305
00N5237	36.139	-114.426
03N4118	36.799	-118.599
05N9774	35.674	-118.299
96N0029	40.931	-122.475
96N0025	40.995	-122.418
10N14754	37.704	-119.752
00N5232	36.139	-114.426
01N7627	35.729	-118.169
01N7131	37.934	-119.068
05N6656	34.733	-114.488
05N6593	34.733	-114.488
02N8248	40.494	-122.479
17N03261	35.557	-115.471
97N5631	39.357	-122.511
15N3720	35.557	-115.471
10N11305	33.628	-117.564
291003282	33.267	-117.371
16N4454	35.557	-115.471
287073491	33.267	-117.371
291003212	33.267	-117.371
05N6342	37.704	-119.752
291003281	32.559	-117.106
286020669	32.559	-117.106
07N14024	40.649	-121.426
291003356	33.267	-117.371
01N7142	37.973	-119.111
01N7143	38.04	-119.142
01N7144	38.04	-119.142
17N03255	35.557	-115.471
08N32339	40.745	-123.066
01N7134	37.934	-119.068
01N7141	37.973	-119.111
99N8684	38.062	-122.405
07N1029	42.026	-122.1
13N1239	34.049	-118.812
01N7139	37.973	-119.111
01N0070	40.298	-121.446
09N1349	40.534	-124.083
20N001060	38.81	-120.377
01N0076	40.298	-121.446
290045579	32.559	-117.106
01N7135	37.934	-119.068
01N0064	40.298	-121.446
11N0156	35.894	-121.074
08N32307	40.649	-121.426
20N001073	40.769	-122.782
13N0673	35.894	-121.074
20N001051	37.247	-118.584
20N001042	34.543	-112.387
20N001071	40.696	-122.84
01N0073	40.298	-121.446
07N14020	40.517	-123.351
20N001044	35.715	-118.448
SDNHM_52371	32.818	-117.191
20N001048	37.247	-118.586
20N001055	38.809	-120.378
96N0190	36.286	-121.842
01N0079	40.298	-121.446
20N001043	35.717	-118.434
20N001047	37.248	-118.587
05N4612	41.47	-120.54
MVZ_183139	37.872	-122.255
17N03236	35.557	-115.471
20N001045	35.715	-118.448
MVZ_182275	40.566	-120.757
20N001070	40.696	-122.84
01N0706	40.444	-121.403
17N03254	35.557	-115.471
96N0188	36.286	-121.842
MVZ_182486	40.35	-121.627
286020602	33.267	-117.371
290045582	32.559	-117.106
20N001049	37.246	-118.586
01N0707	40.444	-121.403
MVZ_190222	40.296	-122.179
MVZ_188751	40.31	-121.432
290045578	32.559	-117.106
20N001062	38.81	-120.377
20N001066	40.696	-122.84
20N001072	40.76	-122.786
20N001046	37.248	-118.587
20N001061	38.81	-120.377
20N001053	37.249	-118.583
20N001050	37.246	-118.586
MVZ_190666	40.453	-121.864
20N001056	38.809	-120.378
SDNHM_51967	33.091	-116.997
